"","ID","GC3s","Synteny","discordance_marni","n_genospecies","n_members"
"3299","group12967",0.4375,11,-1,3,3
"3300","group12968",0.687566,18.95,0,4,16
"3301","group12969",0.725385,12,1,3,4
"3302","group1297",0.757362,34.2543,1,5,201
"3303","group12970",0.72473,18.5455,0,2,12
"3304","group12971",0.579281,17.9636,0,2,11
"3305","group12972",0.751434,4.01976,0,2,19
"3306","group12973",0.749625,13,0,2,3
"3307","group12974",0.734375,20,0,1,2
"3308","group12975",0.689977,3.33333,0,2,7
"3309","group12976",0.646225,6.3,0,2,5
"3310","group12977",0.702703,5.66667,0,1,3
"3311","group12978",0.537413,6.45,1,3,16
"3312","group12979",0.631026,6.96129,0,3,30
"3313","group1298",0.638825,34.7312,1,5,201
"3314","group12980",0.625551,6,0,1,3
"3315","group12981",0.633408,2,1,2,4
"3316","group12982",0.676087,2.9,0,2,5
"3317","group12983",0.648837,0,0,1,2
"3318","group12984",0.663612,1.5942,0,4,22
"3319","group12985",0.865979,13,0,1,2
"3320","group12986",0.588235,35,0,1,2
"3321","group12987",0.684232,16.6,0,1,6
"3322","group12988",0.643567,0,0,2,2
"3323","group12989",0.573659,21.6944,0,3,9
"3324","group1299",0.493035,35.1982,1,5,201
"3325","group12990",0.519048,7.6,1,2,5
"3326","group12991",0.836552,1.19048,0,3,7
"3327","group12992",0.708274,0,1,2,4
"3328","group12993",0.684583,2.3,1,3,5
"3329","group12994",0.685035,0,0,2,2
"3330","group12995",0.661972,2,0,2,3
"3331","group12996",0.59574,2.13333,0,2,5
"3332","group12997",0.563508,13.8929,0,2,8
"3333","group12998",0.650809,5.61053,2,5,19
"3334","group12999",0.797588,6.64731,3,4,31
"3335","group13",0.642198,22.797,0,2,57
"3336","group130",0.802402,24.33,1,5,201
"3337","group1300",0.821313,35.6463,1,5,201
"3338","group13000",0.714233,0.6,1,2,5
"3339","group13001",0.644017,0,0,2,3
"3340","group13002",0.686764,15.3333,0,2,3
"3341","group13003",0.580947,11.5809,1,3,16
"3342","group13004",0.552201,16.2418,0,2,13
"3343","group13005",0.537782,14.7048,1,3,14
"3344","group13006",0.562574,7.87566,1,5,27
"3345","group13007",0.476288,14.8952,1,3,14
"3346","group13008",0.616039,11.8381,1,3,14
"3347","group13009",0.750323,34.6346,0,2,40
"3348","group1301",0.823099,36.0689,1,5,201
"3349","group13010",0.831884,30.0356,1,2,23
"3350","group13011",0.683991,1.71398,3,3,29
"3351","group13012",0.743324,3.09524,2,3,7
"3352","group13013",0.64257,3.43275,0,3,19
"3353","group13014",0.622557,4.98095,1,3,15
"3354","group13015",0.85142,28.101,1,4,69
"3355","group13016",0.757105,28.2685,0,4,69
"3356","group13017",0.795001,28.1394,0,4,69
"3357","group13018",0.810438,28.1722,0,4,69
"3358","group13019",0.615725,0,0,2,5
"3359","group1302",0.804839,36.4975,1,5,200
"3360","group13020",0.609756,3.35714,0,1,8
"3361","group13021",0.728648,2.33333,0,2,4
"3362","group13022",0.604783,23.1787,1,4,37
"3363","group13023",0.710047,12.5686,0,2,18
"3364","group13024",0.505841,9.84766,1,5,51
"3365","group13025",0.884003,16.0541,0,3,27
"3366","group13026",0.719315,10.7836,0,3,19
"3367","group13027",0.630974,3.55556,0,2,9
"3368","group13028",0.909722,2.43939,0,2,12
"3369","group13029",0.722381,20.9143,0,2,15
"3370","group1303",0.8,36.9107,2,5,201
"3371","group13030",0.610562,35.8416,0,4,51
"3372","group13031",0.468412,1.38161,0,2,33
"3373","group13032",0.743169,0,1,2,4
"3374","group13033",0.521667,0.651515,0,1,12
"3375","group13034",0.5,1,0,1,2
"3376","group13035",0.760877,0,0,2,5
"3377","group13036",0.717007,20,0,2,2
"3378","group13037",0.763826,20.4,1,3,5
"3379","group13038",0.746768,19.5,0,3,5
"3380","group13039",0.693591,5.15385,1,3,13
"3381","group1304",0.693167,37.1535,1,5,201
"3382","group13040",0.715383,15.8,1,3,5
"3383","group13041",0.722923,6.03571,0,3,8
"3384","group13042",0.640638,0,0,2,3
"3385","group13043",0.616314,5.03636,0,4,11
"3386","group13044",0.647882,20.8,0,2,6
"3387","group13045",0.787879,37.7,0,1,5
"3388","group13046",0.71883,0,0,2,5
"3389","group13047",0.689416,19.5718,1,4,40
"3390","group13048",0.660819,21.2515,1,2,19
"3391","group13049",0.610127,2.86667,0,3,6
"3392","group1305",0.780464,37.3418,1,5,201
"3393","group13050",0.586323,0,0,2,2
"3394","group13051",0.708457,0.5,0,1,4
"3395","group13052",0.582976,6.10181,6,5,67
"3396","group13053",0.609143,14.3433,5,3,25
"3397","group13054",0.618966,32.3,0,1,5
"3398","group13055",0.581197,9.94715,3,3,44
"3399","group13056",0.747253,32.3,0,1,5
"3400","group13057",0.665887,17.3556,0,2,9
"3401","group13058",0.703039,34.9942,0,1,19
"3402","group13059",0.40529,6.68095,1,3,18
"3403","group1306",0.806275,37.8402,0,5,199
"3404","group13060",0.709487,0,0,2,3
"3405","group13061",0.553191,20.7953,1,3,19
"3406","group13062",0.769231,24.0662,0,2,17
"3407","group13063",0.444444,23.5263,0,3,19
"3408","group13064",0.609524,34.6,0,1,6
"3409","group13065",0.560606,28.0468,1,3,19
"3410","group13066",0.549195,28.117,0,3,19
"3411","group13067",0.398232,25.7647,1,3,18
"3412","group13068",0.524291,27.4327,1,3,19
"3413","group13069",0.595142,27.0702,1,3,19
"3414","group1307",0.756219,38.1672,7,5,201
"3415","group13070",0.561735,26.8596,1,3,19
"3416","group13071",0.565304,23.7632,1,3,20
"3417","group13072",0.454545,25.8655,0,3,19
"3418","group13073",0.648649,26.1691,1,3,17
"3419","group13074",0.504193,25.4575,1,3,18
"3420","group13075",0.857143,24.634,1,3,18
"3421","group13076",0.642442,21.7895,1,3,19
"3422","group13077",0.609705,11,0,1,3
"3423","group13078",0.590739,0,0,2,2
"3424","group13079",0.477598,13.9935,1,4,18
"3425","group1308",0.671493,38.3858,1,5,201
"3426","group13080",0.677362,21.0515,0,3,17
"3427","group13081",0.862658,3.83636,0,3,11
"3428","group13082",0.645538,1.02778,1,2,8
"3429","group13083",0.739496,40,0,1,2
"3430","group13084",0.704696,33.2821,0,1,13
"3431","group13085",0.495637,11.8677,1,3,28
"3432","group13086",0.705897,0,0,1,2
"3433","group13087",0.704445,2.07273,0,1,8
"3434","group13088",0.624143,5.9,0,3,5
"3435","group13089",0.639402,4.14286,0,3,6
"3436","group1309",0.766546,38.8785,1,5,201
"3437","group13090",0.663789,19.5273,0,3,11
"3438","group13091",0.633013,0,0,2,2
"3439","group13092",0.702538,18.9451,0,1,14
"3440","group13093",0.63673,7.13333,0,2,6
"3441","group13094",0.585859,14.7455,1,3,11
"3442","group13095",0.755881,6.8,0,2,6
"3443","group13096",0.703881,0,0,2,2
"3444","group13097",0.787879,31.5,0,1,4
"3445","group13098",0.683115,3.5,0,2,5
"3446","group13099",0.698575,0,0,2,5
"3447","group131",0.76534,24.2167,0,5,199
"3448","group1310",0.695311,39.3378,1,5,201
"3449","group13100",0.545316,23,1,2,5
"3450","group13101",0.586197,7.63636,0,3,12
"3451","group13102",0.652912,0,-1,3,3
"3452","group13103",0.838889,0,0,2,2
"3453","group13104",0.764127,0,0,1,8
"3454","group13105",0.539062,6,0,2,2
"3455","group13106",0.643858,7.16667,0,3,11
"3456","group13107",0.625,6.33333,0,1,3
"3457","group13108",0.734311,21.4231,0,3,13
"3458","group13109",0.666054,3.71429,1,3,8
"3459","group1311",0.785529,39.5943,1,5,201
"3460","group13110",0.71997,19.9394,0,4,12
"3461","group13111",0.755119,1.9,0,1,5
"3462","group13112",0.738636,26.9286,1,1,8
"3463","group13113",0.714179,0.945455,1,2,11
"3464","group13114",0.492647,3.64286,1,3,7
"3465","group13115",0.671147,0,0,1,2
"3466","group13116",0.632015,31.5848,0,2,19
"3467","group13117",0.814899,11.7544,1,3,16
"3468","group13118",0.6997,21.5,0,2,9
"3469","group13119",0.632761,1.83333,1,2,4
"3470","group1312",0.425802,39.7718,1,5,201
"3471","group13120",0.708551,11.3333,0,2,10
"3472","group13121",0.54215,32.4,0,2,6
"3473","group13122",0.791304,19.1667,0,1,4
"3474","group13123",0.763186,0,0,1,2
"3475","group13124",0.568235,12.2,1,2,5
"3476","group13125",0.866667,34.1429,1,1,8
"3477","group13126",0.625,39.2,0,1,5
"3478","group13127",0.6,36.8444,1,1,10
"3479","group13128",0.588836,25.0727,0,2,11
"3480","group13129",0.45283,32.3929,0,1,8
"3481","group1313",0.807865,39.8015,1,5,201
"3482","group13130",0.633333,22.019,0,2,15
"3483","group13131",0.761905,33.6,0,1,5
"3484","group13132",0.752004,0,0,2,2
"3485","group13133",0.655595,20.2143,1,2,8
"3486","group13134",0.689189,0,0,2,2
"3487","group13135",0.622857,0,0,1,2
"3488","group13136",0.80373,0,0,1,3
"3489","group13137",0.69317,3,0,2,5
"3490","group13138",0.666667,0,0,2,3
"3491","group13139",0.807795,11.9,0,3,5
"3492","group1314",0.810683,39.736,1,5,201
"3493","group13140",0.740859,17.5,1,3,12
"3494","group13141",0.448276,3,0,3,4
"3495","group13142",0.653545,5.9359,0,3,12
"3496","group13143",0.58423,13.5333,1,3,9
"3497","group13144",0.593187,16.9722,0,2,8
"3498","group13145",0.561111,17.4167,1,2,8
"3499","group13146",0.5625,26.1429,1,2,8
"3500","group13147",0.640085,0,0,3,4
"3501","group13148",0.648148,0,0,2,3
"3502","group13149",0.735931,13.7619,0,2,7
"3503","group1315",0.819679,39.6045,1,5,201
"3504","group13150",0.636728,11.1667,1,2,4
"3505","group13151",0.732376,15.4667,0,2,6
"3506","group13152",0.691413,4.33333,0,2,3
"3507","group13153",0.644087,10.6545,1,3,11
"3508","group13154",0.699041,2.40909,0,2,12
"3509","group13155",0.741463,15.2,0,1,10
"3510","group13156",0.545625,27.5852,0,4,33
"3511","group13157",0.720434,31.4282,0,4,38
"3512","group13158",0.642723,26.0714,1,1,8
"3513","group13159",0.646424,9.54228,1,3,42
"3514","group1316",0.754324,39.5657,1,5,201
"3515","group13160",0.713333,39.0667,0,1,6
"3516","group13161",0.738004,1.8,0,3,4
"3517","group13162",0.727203,15.3439,0,4,28
"3518","group13163",0.736479,6,0,2,2
"3519","group13164",0.676882,27.6545,0,2,11
"3520","group13165",0.591661,23.0635,0,3,50
"3521","group13166",0.765818,10.3636,1,4,20
"3522","group13167",0.711229,7.07273,1,4,11
"3523","group13168",0.60893,6.27273,1,3,12
"3524","group13169",0.534091,0,0,2,2
"3525","group1317",0.77344,39.563,11,5,201
"3526","group13170",0.601235,16.8333,0,3,9
"3527","group13171",0.713688,5.66667,0,2,3
"3528","group13172",0.646667,38.9286,1,1,8
"3529","group13173",0.712522,6.66667,0,2,3
"3530","group13174",0.698427,0,0,2,3
"3531","group13175",0.821429,34.8333,0,1,12
"3532","group13176",0.890909,12.4909,1,2,11
"3533","group13177",0.846157,30.0083,1,1,16
"3534","group13178",0.684645,3,0,1,2
"3535","group13179",0.734737,16.8889,0,1,10
"3536","group1318",0.735533,39.5531,3,5,201
"3537","group13180",0.632787,16.5778,1,1,10
"3538","group13181",0.697312,10.2,0,2,15
"3539","group13182",0.660414,0.1,0,2,5
"3540","group13183",0.662987,29.7898,0,2,42
"3541","group13184",0.557522,29.8214,1,1,8
"3542","group13185",0.75,9.87368,0,2,20
"3543","group13186",0.769455,15.1502,0,3,29
"3544","group13187",0.662388,11.6501,1,3,37
"3545","group13188",0.633987,12.3869,1,3,37
"3546","group13189",0.653341,12.2389,0,4,38
"3547","group1319",0.705023,39.5535,4,5,201
"3548","group13190",0.741089,14.2349,1,3,36
"3549","group13191",0.475478,10.2008,0,3,44
"3550","group13192",0.459672,8.9,1,4,45
"3551","group13193",0.75275,23.989,1,1,14
"3552","group13194",0.6,13.3462,0,1,13
"3553","group13195",0.486486,29.5,0,1,4
"3554","group13196",0.686131,29,0,1,4
"3555","group13197",0.739496,32.5,0,1,4
"3556","group13198",0.73913,33,0,1,4
"3557","group13199",0.491379,36.5,0,1,4
"3558","group132",0.816721,23.6904,1,5,201
"3559","group1320",0.806559,39.5538,1,5,201
"3560","group13200",0.578947,35.5,0,1,4
"3561","group13201",0.5,34,0,1,4
"3562","group13202",0.62069,31.3333,0,1,4
"3563","group13203",0.532407,27.6667,0,1,4
"3564","group13204",0.526316,21.5,0,1,4
"3565","group13205",0.548387,21.5,0,1,4
"3566","group13206",0.514914,9.2,0,3,6
"3567","group13207",0.556522,18.6667,0,1,4
"3568","group13208",0.787879,0,0,1,3
"3569","group13209",0.635898,29.7333,0,1,6
"3570","group1321",0.718284,39.5542,1,5,201
"3571","group13210",0.686804,6.52381,0,2,7
"3572","group13211",0.826087,8.2,0,1,6
"3573","group13212",0.633102,28.8,0,1,6
"3574","group13213",0.692308,29,0,1,6
"3575","group13214",0.485426,18.25,1,2,8
"3576","group13215",0.649383,12.5278,0,3,9
"3577","group13216",0.535873,25.6182,1,2,11
"3578","group13217",0.769941,19.3636,0,2,11
"3579","group13218",0.780704,15.9111,1,2,9
"3580","group13219",0.64,39.1111,1,1,9
"3581","group1322",0.60466,39.4551,1,5,201
"3582","group13220",0.8,29.2364,1,1,10
"3583","group13221",0.633333,35.1667,1,1,9
"3584","group13222",0.787879,20,0,1,2
"3585","group13223",0.787879,26.6,0,1,5
"3586","group13224",0.643277,38.4,1,1,10
"3587","group13225",0.700737,18.5,1,2,4
"3588","group13226",0.572159,29.5714,1,1,8
"3589","group13227",0.787879,0,0,1,2
"3590","group13228",0.506775,0.777778,0,1,9
"3591","group13229",0.561524,26.3571,1,2,8
"3592","group1323",0.689741,38.8071,4,5,201
"3593","group13230",0.684896,30.5,0,3,4
"3594","group13231",0.702381,30.5,0,3,4
"3595","group13232",0.745614,30.6667,0,2,3
"3596","group13233",0.598516,29.6667,0,3,4
"3597","group13234",0.696429,20.1667,0,3,4
"3598","group13235",0.665523,13.5,0,2,4
"3599","group13236",0.769823,10.0909,1,5,22
"3600","group13237",0.642038,13.3971,1,4,17
"3601","group13238",0.672028,15.5055,0,3,14
"3602","group13239",0.714286,28.9,0,1,5
"3603","group1324",0.640771,38.1179,1,5,201
"3604","group13240",0.633403,4.46667,0,3,6
"3605","group13241",0.742286,31.2095,0,4,21
"3606","group13242",0.76426,31.8714,1,4,21
"3607","group13243",0.785637,32.6333,0,4,21
"3608","group13244",0.705882,1.66667,0,1,3
"3609","group13245",0.546056,10.1111,0,1,8
"3610","group13246",0.641159,35.7,0,1,5
"3611","group13247",0.743169,1,0,2,3
"3612","group13248",0.582207,7,0,1,3
"3613","group13249",0.572632,7.33333,0,1,3
"3614","group1325",0.770101,37.5714,2,5,201
"3615","group13250",0.595694,8,0,1,3
"3616","group13251",0.574879,16,0,1,2
"3617","group13252",0.531821,16,0,1,2
"3618","group13253",0.622359,15,0,1,2
"3619","group13254",0.531915,14,0,1,2
"3620","group13255",0.426966,13,0,1,2
"3621","group13256",0.742647,14,0,1,2
"3622","group13257",0.587688,4.33333,0,2,3
"3623","group13258",0.34375,12,0,1,2
"3624","group13259",0.602553,10.9444,0,3,9
"3625","group1326",0.735414,37.0552,0,5,201
"3626","group13260",0.655738,25.4643,1,1,8
"3627","group13261",0.791745,29.8974,1,1,13
"3628","group13262",0.51861,27.359,0,1,13
"3629","group13263",0.428571,32.3333,1,1,10
"3630","group13264",0.789515,21.6484,0,2,14
"3631","group13265",0.646341,33.8929,1,1,8
"3632","group13266",0.797753,34.1429,1,1,8
"3633","group13267",0.731959,34.3929,1,1,8
"3634","group13268",0.704348,34.6429,1,1,8
"3635","group13269",0.693069,34.8929,0,1,8
"3636","group1327",0.745216,36.5836,1,5,201
"3637","group13270",0.656566,35.1429,1,1,8
"3638","group13271",0.619565,35.3929,1,1,8
"3639","group13272",0.751515,35.6429,0,1,8
"3640","group13273",0.654321,35.8929,1,1,8
"3641","group13274",0.706897,36.1429,1,1,8
"3642","group13275",0.77907,36.3929,1,1,8
"3643","group13276",0.753623,36.6429,0,1,8
"3644","group13277",0.794521,36.8929,1,1,8
"3645","group13278",0.68,37.1429,1,1,8
"3646","group13279",0.770492,37.6429,1,1,8
"3647","group1328",0.706015,36.107,0,5,201
"3648","group13280",0.679688,37.8929,1,1,8
"3649","group13281",0.802083,39.5714,1,1,8
"3650","group13282",0.752,39.5714,1,1,8
"3651","group13283",0.773196,39.5714,0,1,8
"3652","group13284",0.775862,39.3214,1,1,8
"3653","group13285",0.684211,38.7143,1,1,8
"3654","group13286",0.765227,37.9643,1,1,8
"3655","group13287",0.743902,37.6429,1,1,8
"3656","group13288",0.733333,37.3929,1,1,8
"3657","group13289",0.772277,37.1429,1,1,8
"3658","group1329",0.75892,35.8074,2,5,201
"3659","group13290",0.709302,36.5357,1,1,8
"3660","group13291",0.625,36.2857,1,1,8
"3661","group13292",0.702703,36.0357,1,1,8
"3662","group13293",0.688172,35.3214,1,1,8
"3663","group13294",0.807453,35.0714,1,1,8
"3664","group13295",0.760417,34.8214,1,1,8
"3665","group13296",0.797872,34.3214,1,1,8
"3666","group13297",0.650602,33.5714,1,1,8
"3667","group13298",0.787037,32.9286,1,1,8
"3668","group13299",0.785047,32.7143,1,1,8
"3669","group133",0.765335,23.5952,0,5,201
"3670","group1330",0.669336,35.5135,1,5,201
"3671","group13300",0.699605,32.0714,1,1,8
"3672","group13301",0.707317,31.4286,0,1,8
"3673","group13302",0.727273,30.7857,1,1,8
"3674","group13303",0.700807,25.1071,1,1,8
"3675","group13304",0.672269,20.8214,1,1,8
"3676","group13305",0.816568,21.25,1,1,8
"3677","group13306",0.790698,21.6786,1,1,8
"3678","group13307",0.750916,21.6071,1,1,8
"3679","group13308",0.857143,21.6786,1,1,8
"3680","group13309",0.652174,21.75,1,1,8
"3681","group1331",0.763864,35.0615,1,5,201
"3682","group13310",0.742733,25.6786,1,1,8
"3683","group13311",0.757222,26.0714,1,1,8
"3684","group13312",0.777439,26.6071,0,1,8
"3685","group13313",0.671937,29.9643,0,1,8
"3686","group13314",0.754664,30.2143,0,1,8
"3687","group13315",0.707602,30.4643,1,1,8
"3688","group13316",0.619048,32.3571,1,1,8
"3689","group13317",0.577465,32.6071,0,1,8
"3690","group13318",0.64,32.8571,0,1,8
"3691","group13319",0.677215,33.1071,1,1,8
"3692","group1332",0.805141,34.635,0,5,201
"3693","group13320",0.661871,33.1071,1,1,8
"3694","group13321",0.777778,36.9333,0,1,6
"3695","group13322",0.663043,33.1071,1,1,8
"3696","group13323",0.7,33.7857,1,1,8
"3697","group13324",0.710526,34.4643,1,1,8
"3698","group13325",0.748798,34.7143,1,1,8
"3699","group13326",0.733259,34.9643,1,1,8
"3700","group13327",0.729412,35.2143,1,1,8
"3701","group13328",0.8,35.4643,1,1,8
"3702","group13329",0.733333,35.7143,0,1,8
"3703","group1333",0.747965,34.5006,2,5,201
"3704","group13330",0.622312,35.9643,1,1,8
"3705","group13331",0.675505,36.2143,1,1,8
"3706","group13332",0.633004,37.2143,0,1,8
"3707","group13333",0.793651,37.4643,1,1,8
"3708","group13334",0.717949,38.5714,1,1,8
"3709","group13335",0.678161,38.5714,0,1,8
"3710","group13336",0.758495,38.5714,1,1,8
"3711","group13337",0.702009,38.6667,0,1,7
"3712","group13338",0.7,38.5,1,1,8
"3713","group13339",0.666667,37.5357,1,1,8
"3714","group1334",0.620892,34.528,0,5,191
"3715","group13340",0.663636,36.7857,0,1,8
"3716","group13341",0.752137,36.2857,0,1,8
"3717","group13342",0.733945,36.0357,1,1,8
"3718","group13343",0.745455,35.7857,1,1,8
"3719","group13344",0.650943,35.5357,1,1,8
"3720","group13345",0.650602,35.2857,1,1,8
"3721","group13346",0.75,34.8214,1,1,8
"3722","group13347",0.631148,34.1429,0,1,8
"3723","group13348",0.720497,33.6786,1,1,8
"3724","group13349",0.788462,33.2143,0,1,8
"3725","group1335",0.765733,33.8827,1,5,201
"3726","group13350",0.76699,32.7857,1,1,8
"3727","group13351",0.760878,29.7857,1,1,8
"3728","group13352",0.743902,30.0357,1,1,8
"3729","group13353",0.70567,23.4167,1,2,9
"3730","group13354",0.759259,29.7143,1,1,8
"3731","group13355",0.698113,29.75,1,1,8
"3732","group13356",0.773913,29.4643,1,1,8
"3733","group13357",0.666667,29,1,1,8
"3734","group13358",0.671429,28.1071,1,1,8
"3735","group13359",0.762195,27.6429,1,1,8
"3736","group1336",0.772879,33.6708,1,5,201
"3737","group13360",0.808081,27.1786,1,1,8
"3738","group13361",0.566667,26.7143,1,1,8
"3739","group13362",0.595745,25.3571,1,1,8
"3740","group13363",0.676471,25.8214,1,1,8
"3741","group13364",0.650485,26.2857,1,1,8
"3742","group13365",0.67033,26.75,1,1,8
"3743","group13366",0.634146,26.9643,1,1,8
"3744","group13367",0.647619,26.8929,1,1,8
"3745","group13368",0.673842,14.3205,1,2,13
"3746","group13369",0.722222,31.8214,1,1,8
"3747","group1337",0.809033,33.5437,1,5,201
"3748","group13370",0.695122,32.0357,0,1,8
"3749","group13371",0.735849,32.3929,1,1,8
"3750","group13372",0.644022,32.6429,1,1,8
"3751","group13373",0.573034,32,1,1,8
"3752","group13374",0.644444,31.6071,1,1,8
"3753","group13375",0.659091,31.3214,1,1,8
"3754","group13376",0.673469,30.3214,1,1,8
"3755","group13377",0.574627,29.3214,1,1,8
"3756","group13378",0.669903,28.8214,1,1,8
"3757","group13379",0.780488,28.3214,1,1,8
"3758","group1338",0.601332,33.4554,1,5,201
"3759","group13380",0.628319,27.8214,1,1,8
"3760","group13381",0.705628,27.3214,1,1,8
"3761","group13382",0.666667,26.8214,1,1,8
"3762","group13383",0.569231,26.6429,1,1,8
"3763","group13384",0.569639,20.3333,0,2,9
"3764","group13385",0.666667,25.1061,0,1,12
"3765","group13386",0.677384,24.1,1,2,25
"3766","group13387",0.748766,36.0083,0,2,16
"3767","group13388",0.775152,6.46667,1,2,6
"3768","group13389",0.822409,7.27273,1,3,11
"3769","group1339",0.594199,33.3044,1,5,201
"3770","group13390",0.679487,13,0,1,2
"3771","group13391",0.737027,15.6667,0,2,3
"3772","group13392",0.833703,20,0,2,3
"3773","group13393",0.637681,35.2364,0,1,11
"3774","group13394",0.712016,0.166667,0,4,4
"3775","group13395",0.590789,38,0,1,2
