;num_sequences;num_seg_sites;avg_pair;nuc_div;theta;tajimas_D;gene_group
4774;8;0;0;0;nan;nan;group14143
4775;8;0;0;0;nan;nan;group14144
4776;9;451;98.55555556;0.127706702;165.9395532;-2.117717551;group14145
4777;8;0;0;0;nan;nan;group14146
4778;8;1;0.535714286;0.000708617;0.385674931;1.166496837;group14147
4779;8;0;0;0;nan;nan;group14148
4780;9;9;2;0.001474926;3.311432326;-1.822693339;group14149
4781;196;497;95.52344322;0.046977491;84.91695285;0.401062913;group1415
4782;8;0;0;0;nan;nan;group14150
4783;8;3;1.607142857;0.000370993;1.157024793;1.600768046;group14151
4784;5;72;37.6;0.126646825;34.56;0.666655542;group14152
4785;5;180;107.3;0.167071186;86.4;1.844191764;group14153
4786;7;856;425.0952381;0.384789818;349.3877551;1.277166791;group14154
4787;3;0;0;0;nan;nan;group14155
4788;5;166;99.6;0.232167832;79.68;1.905320884;group14156
4789;6;69;23;0.212962963;30.2189781;-1.537939695;group14157
4790;6;56;18.66666667;0.183006536;24.52554745;-1.533451908;group14158
4791;2;0;0;0;nan;nan;group14159
4792;157;179;31.65939899;0.037422457;31.79241718;-0.013456916;group1416
4793;5;1;0.4;0.001826484;0.48;-0.816496581;group14160
4794;6;0;0;0;nan;nan;group14161
4795;2;0;0;0;nan;nan;group14162
4796;6;0;0;0;nan;nan;group14163
4797;6;0;0;0;nan;nan;group14164
4798;6;1;0.333333333;0.002849003;0.437956204;-0.933020529;group14165
4799;2;1;1;0.001207729;1;nan;group14166
4800;2;0;0;0;nan;nan;group14167
4801;3;0;0;0;nan;nan;group14168
4802;14;1149;162.8681319;0.087240986;361.3055577;-2.490083011;group14169
4803;196;310;61.69010989;0.03274422;52.96630862;0.525986489;group1417
4804;2;266;266;0.554166667;266;nan;group14170
4805;7;314;178.4285714;0.302148613;128.1632653;2.306788723;group14171
4806;2;7;7;0.035353535;7;nan;group14172
4807;2;1;1;0.003436426;1;nan;group14173
4808;2;0;0;0;nan;nan;group14174
4809;2;0;0;0;nan;nan;group14175
4810;2;0;0;0;nan;nan;group14176
4811;2;1;1;0.000353482;1;nan;group14177
4812;2;0;0;0;nan;nan;group14178
4813;3;210;140;0.208333333;140;nan;group14179
4814;196;279;50.39392988;0.048356478;47.66967776;0.182213112;group1418
4815;2;0;0;0;nan;nan;group14180
4816;2;0;0;0;nan;nan;group14181
4817;2;0;0;0;nan;nan;group14182
4818;2;0;0;0;nan;nan;group14183
4819;2;0;0;0;nan;nan;group14184
4820;2;0;0;0;nan;nan;group14185
4821;2;0;0;0;nan;nan;group14186
4822;2;0;0;0;nan;nan;group14187
4823;2;0;0;0;nan;nan;group14188
4824;2;8;8;0.016460905;8;nan;group14189
4825;15;44;31.9047619;0.186172548;13.53195651;5.817990134;group1419-2
4826;4;0;0;0;nan;nan;group1419-3
4827;128;610;131.7465551;0.330713432;112.4354617;0.571100564;group1419
4828;2;33;33;0.097345133;33;nan;group14190
4829;3;14;9.333333333;0.070707071;9.333333333;nan;group14191
4830;2;119;119;0.435897436;119;nan;group14192
4831;3;0;0;0;nan;nan;group14193
4832;2;132;132;0.41509434;132;nan;group14194
4833;12;175;44.46969697;0.051662407;57.94937344;-1.09164539;group14195
4834;2;407;407;0.464611872;407;nan;group14196
4835;2;0;0;0;nan;nan;group14197-2
4836;2;0;0;0;nan;nan;group14197
4837;2;0;0;0;nan;nan;group14198
4838;2;0;0;0;nan;nan;group14199
4839;196;124;26.08330717;0.02675211;21.18652345;0.72265837;group142
4840;196;206;32.24322344;0.063668949;35.19696637;-0.266072772;group1420
4841;3;86;57.33333333;0.294017094;57.33333333;nan;group14200
4842;23;239;48.35968379;0.107291366;64.75537606;-1.026023205;group14201
4843;4;488;265.3333333;0.093582373;266.1818182;-0.03348745;group14202
4844;7;499;246.5714286;0.250088183;203.6734694;1.240336708;group14203
4845;2;70;70;0.284552846;70;nan;group14204
4846;4;7;3.5;0.003451677;3.818181818;-0.81733648;group14205
4847;2;0;0;0;nan;nan;group14206
4848;2;0;0;0;nan;nan;group14207
4849;3;0;0;0;nan;nan;group14208
4850;7;0;0.19047619;0.000713394;nan;nan;group14209
4851;196;137;25.24908425;0.036624894;23.40769123;0.246772629;group1421
4852;2;0;0;0;nan;nan;group14210
4853;2;0;0;0;nan;nan;group14211
4854;2;5;5;0.004035513;5;nan;group14212
4855;5;0;0;0;nan;nan;group14213
4856;4;11;5.833333333;0.008491024;6;-0.27913557;group14214
4857;4;0;0;0;nan;nan;group14215
4858;2;79;79;0.325102881;79;nan;group14216
4859;2;0;0;0;nan;nan;group14217
4860;6;51;18.46666667;0.05239946;22.33576642;-1.11026279;group14218
4861;17;11;2.117647059;0.002417405;3.253736109;-1.29560328;group14219
4862;196;40;6.833437991;0.0161547;6.834362403;-0.00039523;group1422
4863;3;1292;1010.333333;0.612470498;861.3333333;nan;group14220
4864;2;34;34;0.036093418;34;nan;group14221
4865;4;0;0;0;nan;nan;group14222
4866;5;484;290.3;0.513186291;232.32;1.90744136;group14223
4867;4;3;1.833333333;0.006715507;1.636363636;1.089762668;group14224
4868;13;380;63.82051282;0.092349345;122.4538194;-2.207150732;group14225
4869;2;0;0;0;nan;nan;group14226
4870;2;0;0;0;nan;nan;group14227
4871;2;33;33;0.55;33;nan;group14228
4872;4;610;369.3333333;0.12944899;332.7272727;1.156043228;group14229
4873;196;96;21.73678702;0.043348694;16.40246977;1.006751375;group1423
4874;12;355;107.2727273;0.170899131;117.5544433;-0.412379459;group14230
4875;14;2;0.637362637;0.002004285;0.628904365;0.036494482;group14231
4876;7;325;117.6666667;0.2593319;132.6530612;-0.664556129;group14232
4877;18;277;50.86928105;0.191795365;80.53373169;-1.567307588;group14233
4878;2;545;545;0.574894515;545;nan;group14234
4879;20;264;94.65263158;0.132281205;74.41357752;1.132343786;group14235
4880;3;276;216.6666667;0.535384931;184;nan;group14236
4881;5;762;359.4;0.364046403;365.76;-0.132970656;group14237
4882;10;258;61.62222222;0.200231361;91.19932669;-1.620666367;group14238
4883;12;0;0;0;nan;nan;group14239
4884;196;127;25.6385662;0.046957081;21.69910063;0.568109189;group1424
4885;12;0;0;0;nan;nan;group14240
4886;2;327;327;0.444897959;327;nan;group14241
4887;2;108;108;0.283464567;108;nan;group14242
4888;3;493;401.3333333;0.567455835;328.6666667;nan;group14243
4889;2;92;92;0.519774011;92;nan;group14244
4890;3;157;104.6666667;0.371158392;104.6666667;nan;group14245
4891;2;0;0;0;nan;nan;group14246-2
4892;6;22;6.8;0.044678363;9.635036496;-1.845184426;group14246
4893;4;89;56.66666667;0.239099859;48.54545455;1.749089688;group14247
4894;8;0;0;0;nan;nan;group14248
4895;36;64;27.52539683;0.11974061;15.4336565;2.868074797;group14249
4896;196;185;34.75201465;0.038742491;31.60892611;0.314506101;group1425
4897;2;0;0;0;nan;nan;group14250
4898;16;1241;227.9166667;0.390463074;373.9946829;-1.714966365;group14251
4899;2;51;51;0.155963303;51;nan;group14252
4900;4;18;9;0.014705882;9.818181818;-0.851942751;group14253
4901;12;572;235.6363636;0.271720614;189.4116663;1.152623545;group14254
4902;3;240;142;0.347945845;160;nan;group14255
4903;4;56;28.66666667;0.134202384;30.54545455;-0.640894463;group14256
4904;3;337;224.6666667;0.370737074;224.6666667;nan;group14257
4905;11;20;6.509090909;0.019656046;6.828343043;-0.211823083;group14258
4906;7;2028;705.5714286;0.287504655;827.755102;-0.870631718;group14259
4907;196;107;26.63197279;0.057642311;18.28191943;1.420300894;group1426
4908;4;27;15.5;0.022660819;14.72727273;0.541396752;group14260
4909;10;936;357.2222222;0.391324677;330.8626736;0.399710951;group14261
4910;5;315;157.8;0.359865841;151.2;0.333354356;group14262
4911;2;0;0;0;nan;nan;group14263
4912;2;0;0;0;nan;nan;group14264
4913;22;98;17.10822511;0.086349748;26.8834998;-1.465523918;group14265
4914;9;177;63.38888889;0.191109362;65.12483574;-0.138393575;group14266
4915;2;0;0;0;nan;nan;group14267
4916;4;640;397.6666667;0.442455405;349.0909091;1.462204057;group14268
4917;17;2672;1096.558824;0.432877302;790.3620803;1.679712712;group14269
4918;196;35;8.844740973;0.034685259;5.980067102;1.381429637;group1427
4919;7;19;8.523809524;0.036288069;7.755102041;0.555139429;group14270
4920;8;64;23.07142857;0.17478355;24.68319559;-0.35307217;group14271
4921;2;48;48;0.172043011;48;nan;group14272
4922;5;74;38.1;0.186764706;35.52;0.550634719;group14273
4923;2;230;230;0.154258887;230;nan;group14274
4924;2;120;120;0.512820513;120;nan;group14275
4925;3;1;0.666666667;0.00036075;0.666666667;nan;group14276
4926;3;568;378.6666667;0.317940106;378.6666667;nan;group14277
4927;7;175;97.38095238;0.397768531;71.42857143;2.131414149;group14278
4928;4;131;55.66666667;0.323639689;71.45454545;-2.31443844;group14279
4929;196;69;14.58037677;0.024670688;11.78927514;0.720671871;group1428
4930;2;37;37;0.333333333;37;nan;group14280
4931;5;1316;653.6;0.273509597;631.68;0.265467255;group14281
4932;5;1284;649.8;0.317439748;616.32;0.415566762;group14282
4933;2;4;4;0.006144393;4;nan;group14283
4934;20;280;95.73157895;0.377060848;78.92349131;0.887066784;group14284
4935;3;652;491.6666667;0.512369362;434.6666667;nan;group14285
4936;5;101;40.9;0.188900914;48.48;-1.188324938;group14286
4937;2;206;206;0.254320988;206;nan;group14287
4938;2;160;160;0.517799353;160;nan;group14288
4939;2;236;236;0.609819121;236;nan;group14289
4940;196;323;69.73945578;0.034135808;55.1874764;0.842562252;group1429
4941;4;138;74.5;0.271626164;75.27272727;-0.107554294;group14290
4942;2;47;47;0.106575964;47;nan;group14291
4943;3;794;574.6666667;0.345553582;529.3333333;nan;group14292
4944;8;25;11.75;0.071212121;9.641873278;1.150576408;group14293
4945;2;3;3;0.017857143;3;nan;group14294
4946;2;134;134;0.084756483;134;nan;group14295
4947;2;60;60;0.07751938;60;nan;group14296
4948;7;1042;401.4761905;0.484287778;425.3061224;-0.330318075;group14297
4949;7;11;3.142857143;0.034920635;4.489795918;-1.622566968;group14298
4950;4;64;41.5;0.153292181;34.90909091;1.969524765;group14299
4951;196;213;40.16493982;0.025846165;36.39297979;0.328842244;group143
4952;196;104;21.47838828;0.030905581;17.76934225;0.648348647;group1430
4953;8;760;378.8928571;0.412402056;293.1129477;1.608940674;group14300
4954;3;6;4;0.006908463;4;nan;group14301
4955;3;8;5.333333333;0.003185982;5.333333333;nan;group14302
4956;3;5;3.333333333;0.005668934;3.333333333;nan;group14303
4957;3;4;2.666666667;0.003950617;2.666666667;nan;group14304
4958;3;0;0;0;nan;nan;group14305
4959;3;1;0.666666667;0.005698006;0.666666667;nan;group14306
4960;2;58;58;0.238683128;58;nan;group14307
4961;3;1218;780.3333333;0.445186484;812;nan;group14308
4962;8;1236;248.0714286;0.462770368;476.6942149;-2.63833213;group14309
4963;196;56;10.17608582;0.016000135;9.568107364;0.190836977;group1431
4964;6;1559;723.8;0.374373148;682.7737226;0.391591595;group14310
4965;4;96;55.33333333;0.190148912;52.36363636;0.593207348;group14311
4966;2;0;0;0;nan;nan;group14312
4967;5;420;168;0.239316239;201.6;-1.273532758;group14313
4968;2;756;756;0.49704142;756;nan;group14314
4969;10;107;39.42222222;0.032286832;37.82297657;0.209683781;group14315
4970;4;199;113.6666667;0.054516387;108.5454545;0.494883119;group14316
4971;4;99;56.83333333;0.052889345;54;0.548907518;group14317
4972;4;83;47.33333333;0.067715784;45.27272727;0.475680629;group14318
4973;4;169;100.6666667;0.055190058;92.18181818;0.965024764;group14319
4974;196;101;22.29037153;0.037399478;17.25676507;0.904928489;group1432
4975;4;39;21.83333333;0.054720134;21.27272727;0.273500266;group14320
4976;4;96;56.5;0.071882952;52.36363636;0.826253093;group14321
4977;2;24;24;0.1;24;nan;group14322
4978;2;31;31;0.258333333;31;nan;group14323
4979;19;1277;569.6842105;0.457348906;365.3678145;2.367154565;group14324
4980;13;374;70.8974359;0.434006728;120.5203381;-1.897800536;group14325
4981;4;118;63.5;0.11694291;64.36363636;-0.140492209;group14326
4982;5;87;41.7;0.074331551;41.76;-0.010907578;group14327
4983;4;100;50;0.059311981;54.54545455;-0.871839965;group14328
4984;4;182;91;0.224691358;99.27272727;-0.873884466;group14329
4985;196;119;26.99911041;0.03103346;20.33222815;1.023742249;group1433
4986;6;895;460.6666667;0.401066912;391.9708029;1.14166977;group14330
4987;5;39;19.8;0.075;18.72;0.433654176;group14331
4988;5;200;121.7;0.358184547;96;2.041775424;group14332
4989;4;78;44.33333333;0.235215054;42.54545455;0.43900405;group14333
4990;5;81;42.6;0.114516129;38.88;0.725925933;group14334
4991;17;1687;693.9485294;0.33477304;499.0048014;1.693065234;group14335
4992;16;311;117.3916667;0.306589593;93.7246949;1.103565815;group14336
4993;6;300;168.5333333;0.420040908;131.3868613;1.838114501;group14337
4994;7;270;146.2380952;0.433451549;110.2040816;1.922133446;group14338
4995;5;188;113.8;0.276885645;90.24;1.990779416;group14339
4996;196;399;81.53621141;0.037198285;68.17276497;0.628023688;group1434
4997;8;470;250.5714286;0.476920677;181.2672176;2.099970875;group14340
4998;5;75;44.8;0.115762274;36;1.853328185;group14341
4999;4;48;24.66666667;0.314511233;26.18181818;-0.602070946;group14342
5000;5;313;118.7;0.344149542;150.24;-1.603185533;group14343
5001;5;130;73.8;0.184962406;62.4;1.390693509;group14344
5002;6;84;37.46666667;0.274242424;36.78832117;0.118977729;group14345
5003;6;71;23.86666667;0.21134819;31.09489051;-1.497064203;group14346
5004;3;543;400.6666667;0.565073691;362;nan;group14347
5005;2;878;878;0.397105382;878;nan;group14348
5006;3;0;0;0;nan;nan;group14349
5007;196;130;33.47692308;0.056497928;22.21167781;1.588305846;group1435
5008;3;0;0;0;nan;nan;group14350
5009;3;2;1.333333333;0.007054674;1.333333333;nan;group14351
5010;2;0;0;0;nan;nan;group14352
5011;3;319;224;0.441320772;212.6666667;nan;group14353
5012;3;52;38;0.150233427;34.66666667;nan;group14354
5013;4;28;14.16666667;0.059774965;15.27272727;-0.747763184;group14355
5014;3;214;150;0.264550265;142.6666667;nan;group14356
5015;17;583;236.2720588;0.340238447;172.4480138;1.60034931;group14357
5016;2;0;0;0;nan;nan;group14358
5017;3;807;538;0.386494253;538;nan;group14359
5018;196;249;51.70821559;0.044195056;42.54390596;0.685494137;group1436
5019;2;0;0;0;nan;nan;group14360
5020;2;16;16;0.007438401;16;nan;group14361
5021;6;333;188.3333333;0.452210338;145.8394161;1.89489988;group14362
5022;3;13;8.666666667;0.041269841;8.666666667;nan;group14363
5023;2;0;0;0;nan;nan;group14364
5024;6;845;451.6666667;0.492078881;370.0729927;1.436174197;group14365
5025;41;21;1.902439024;0.010395842;4.908212868;-2.028199255;group14366
5026;2;492;492;0.561643836;492;nan;group14367
5027;2;639;639;0.44375;639;nan;group14368
5028;37;12;4.072072072;0.022985698;2.874554997;1.302433298;group14369
5029;196;149;34.79905808;0.051784313;25.45799995;1.153941248;group1437
5030;3;2149;1432.666667;0.382044444;1432.666667;nan;group14370
5031;8;1022;447.9285714;0.325478415;394.1597796;0.750275419;group14371
5032;3;113;97.66666667;0.393952943;75.33333333;nan;group14372
5033;5;0;0;0;nan;nan;group14373
5034;2;0;0;0;nan;nan;group14374
5035;4;41;20.5;0.081349206;22.36363636;-0.865404819;group14375
5036;3;1;0.666666667;0.005050505;0.666666667;nan;group14376
5037;2;0;0;0;nan;nan;group14377
5038;2;0;0;0;nan;nan;group14378
5039;25;97;7.84;0.027587709;25.68884385;-2.734894909;group14379
5040;196;181;42.88676086;0.040068811;30.92548987;1.222688481;group1438
5041;2;5;5;0.006830601;5;nan;group14380
5042;2;93;93;0.135964912;93;nan;group14381
5043;3;8;5.666666667;0.042461654;5.333333333;nan;group14382
5044;9;67;36.72222222;0.038652992;24.65177398;2.512215246;group14383
5045;10;3;1.666666667;0.015015015;1.060457287;2.05671835;group14384
5046;3;183;122;0.391025641;122;nan;group14385
5047;3;0;0;0;nan;nan;group14386
5048;3;40;25.33333333;0.178759775;26.66666667;nan;group14387
5049;3;0;0;0;nan;nan;group14388
5050;4;0;0;0;nan;nan;group14389
5051;196;142;34.48587127;0.030654108;24.26198653;1.323366505;group1439
5052;8;0;0;0;nan;nan;group14390
5053;9;112;47.75;0.25819678;41.20893561;0.820636208;group14391
5054;4;0;0;0;nan;nan;group14392
5055;5;2;0.8;0.000777454;0.96;-0.97255794;group14393
5056;16;506;230.8333333;0.232454079;152.4909827;2.250618193;group14394
5057;3;6;4;0.007532957;4;nan;group14395
5058;8;2;0.5;0.001937984;0.771349862;-1.310092236;group14396
5059;10;1;0.2;0.000338409;0.353485762;-1.111733177;group14397
5060;3;2;1.333333333;0.005050505;1.333333333;nan;group14398
5061;3;40;26.66666667;0.096618357;26.66666667;nan;group14399
5062;196;125;28.73354265;0.02902378;21.35738251;1.080150052;group144
5063;196;99;18.63741497;0.026102822;16.91504695;0.315632244;group1440
5064;8;131;67.96428571;0.404330437;50.52341598;1.883841666;group14400
5065;3;35;23.33333333;0.172839506;23.33333333;nan;group14401
5066;5;40;22;0.099019608;19.2;1.096670014;group14402
5067;5;75;42.7;0.0697386;36;1.411056686;group14403
5068;3;1;0.666666667;0.000851426;0.666666667;nan;group14404
5069;3;0;0;0;nan;nan;group14405
5070;3;19;12.66666667;0.025282768;12.66666667;nan;group14406
5071;5;1423;827.8;0.550716815;683.04;1.621391291;group14407
5072;2;56;56;0.083707025;56;nan;group14408
5073;3;171;89.66666667;0.073203659;114;nan;group14409
5074;196;305;68.69110413;0.031152428;52.11201332;1.015754743;group1441
5075;52;1150;126.285822;0.0671373;254.4916007;-1.834142817;group14410
5076;2;1136;1136;0.594453166;1136;nan;group14411
5077;3;1;0.666666667;0.001645056;0.666666667;nan;group14412
5078;6;363;152.7333333;0.316056769;158.9781022;-0.255510829;group14413
5079;2;53;53;0.019099099;53;nan;group14414
5080;2;47;47;0.127371274;47;nan;group14415
5081;2;76;76;0.164502165;76;nan;group14416
5082;5;382;245.3;0.379570062;183.36;2.580798612;group14417
5083;2;27;27;0.023872679;27;nan;group14418
5084;18;462;175.379085;0.274789045;134.319798;1.304550789;group14419
5085;196;229;50.69581371;0.033375792;39.12672476;0.939490986;group1442
5086;18;580;232.0849673;0.267553375;168.6265862;1.607489843;group14420
5087;3;5;3.333333333;0.009416196;3.333333333;nan;group14421
5088;6;38;16.6;0.064341085;16.64233577;-0.016210966;group14422
5089;3;126;84.33333333;0.351354595;84;nan;group14423
5090;12;968;382.3333333;0.235102626;320.5428199;0.911504987;group14424
5091;13;659;319.3846154;0.496199082;212.3607026;2.327509709;group14425
5092;5;433;260.4;0.277306247;207.84;1.932457222;group14426
5093;3;449;259.3333333;0.30415376;299.3333333;nan;group14427
5094;5;555;362.7;0.546860542;266.4;2.76333881;group14428
5095;2;56;56;0.622222222;56;nan;group14429
5096;196;254;44.83479853;0.033073002;43.39820126;0.105379699;group1443
5097;3;846;527;0.610273652;564;nan;group14430
5098;3;299;224.6666667;0.435414846;199.3333333;nan;group14431
5099;6;482;159.1333333;0.206086086;211.0948905;-1.602129201;group14432
5100;3;55;36.66666667;0.133819951;36.66666667;nan;group14433
5101;27;712;334.6723647;0.393256426;184.7230069;3.223254166;group14434
5102;4;549;347.6666667;0.383384264;299.4545455;1.691583443;group14435
5103;3;406;273.3333333;0.29390681;270.6666667;nan;group14436
5104;3;593;399.3333333;0.359331299;395.3333333;nan;group14437
5105;16;695;292.5166667;0.260313855;209.449077;1.739222237;group14438
5106;14;144;65.26373626;0.251022584;45.28111428;1.979321976;group14439
5107;196;234;53.56865515;0.050441295;39.98102006;1.080279563;group1444
5108;34;580;283.258467;0.456611044;141.8509714;3.82081328;group14440
5109;14;313;140.7472527;0.222944443;98.42353313;1.941535411;group14441
5110;10;431;89.64444444;0.11095594;152.3523636;-2.061378166;group14442
5111;14;1216;494.6483516;0.243597228;382.3738539;1.331359058;group14443
5112;3;53;36.33333333;0.042947203;35.33333333;nan;group14444
5113;5;182;72.8;0.076550999;87.36;-1.270694759;group14445
5114;12;700;318.4848485;0.439769502;231.7974938;1.767225266;group14446
5115;31;49;3.286021505;0.044242109;12.26537117;-2.711255697;group14447
5116;2;556;556;0.630385488;556;nan;group14448
5117;9;1454;790.7777778;0.503622289;534.9802891;2.498547099;group14449
5118;196;136;22.80633176;0.019900813;23.23683217;-0.058103904;group1445
5119;6;176;98;0.461960928;77.08029197;1.760819951;group14450
5120;17;699;293.3455882;0.20298074;206.76014;1.811819673;group14451
5121;7;2746;1219.095238;0.439545694;1120.816327;0.517258552;group14452
5122;4;37;18.5;0.092039801;20.18181818;-0.864241056;group14453
5123;4;34;17;0.073593074;18.54545455;-0.863192568;group14454
5124;3;0;0;0;nan;nan;group14455
5125;4;184;92;0.220623501;100.3636364;-0.873911664;group14456
5126;3;443;295.3333333;0.266066066;295.3333333;nan;group14457
